Name,Price,LeaseType,PropertyType,Size,Furnished,Bedrooms,Bathrooms,Medianpsf,Views,Latitude,Longitude,Address
"Seni, Mont Kiara","For Sale: RM 2,050,000",Freehold,Condominium,"2,411 SQ. FT",Fully Furnished,3 + 1 Bedrooms,3  Bathrooms,(RM 850.27 psf),"<span class=""view-count"">577</span>",3.171025,101.65952,"Jalan Changkat Duta Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Taman Melawati, Kuala Lumpur","For Sale: RM 516,000",Freehold,Condominium,"1,050 SQ. FT",Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 491.43 psf),"<span class=""view-count"">2109</span>",3.216745,101.74824699999999,"Taman Melawati, 53100 Kuala Lumpur, Wilayah Persekutuan"
"Royal Regent, Dutamas","For Sale: RM 990,000",Freehold,Condominium,"1,800 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 550.0 psf),"<span class=""view-count"">1717</span>",3.1792954392,101.6749638319,"No. 1, Jalan Putramas 2, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Laman Damai, Kepong","For Sale: RM 215,000",Freehold,Apartment,650 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 330.77 psf),"<span class=""view-count"">1872</span>",3.2102696546,101.6379439831,"Jalan Kuang Gunung, Taman Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Taman Megah, Kepong","For Sale: RM 1,150,000",Freehold,Link,"3,300 SQ. FT",Semi Furnished,5  Bedrooms,4  Bathrooms,(RM 348.48 psf),"<span class=""view-count"">1129</span>",3.194485,101.65216,"Taman Megah, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Mont Kiara Bayu, Mont Kiara","For Sale: RM 730,000",Freehold,Condominium,"1,068 SQ. FT",Fully Furnished,2  Bedrooms,2  Bathrooms,(RM 683.52 psf),"<span class=""view-count"">1372</span>",3.172847,101.65364,"Jalan Kiara 2, Taman Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Prima Harmoni 2 @ Bukit Prima Pelangi, Segambut","For Sale: RM 694,000",Freehold,Condominium,"1,371 SQ. FT",Semi Furnished,3 + 1 Bedrooms,3  Bathrooms,(RM 506.2 psf),"<span class=""view-count"">1074</span>",3.1793382885000003,101.6444778442,"Bukit Prima Pelangi, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Dua Menjalara, Bandar Menjalara","For Sale: RM 740,000",Freehold,Condominium,"1,358 SQ. FT",Fully Furnished,3 + 1 Bedrooms,2  Bathrooms,(RM 544.92 psf),"<span class=""view-count"">2026</span>",3.1931142432,101.6353154182,"Bandar Menjalara, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Sri Jinjang Apartment, Jinjang","For Sale: RM 300,000",Freehold,Apartment,850 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 352.94 psf),"<span class=""view-count"">583</span>",3.2018446321,101.66058182719999,"Jalan 19/32, Taman Jinjang Baru, 52000 Kuala Lumpur, Wilayah Persekutuan"
"Sentul Pasar, Kuala Lumpur","For Sale: RM 500,000",Freehold,Condominium,948 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 527.43 psf),"<span class=""view-count"">733</span>",3.192688,101.6931341,
"Suria Jelatek Residence, Ampang Hilir","For Sale: RM 515,000",Freehold,Condominium,"1,420 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 362.68 psf),"<span class=""view-count"">828</span>",3.1631089924,101.73553884030001,"No.7 Ampang Hilir, Jalan Jelatek, 54200 Kuala Lumpur, Wilayah Persekutuan"
"Kiara View, Mont Kiara","For Sale: RM 3,100,000",Freehold,Semi Detached,"4,200 SQ. FT",Unfurnished,5 + 1 Bedrooms,5  Bathrooms,(RM 738.1 psf),"<span class=""view-count"">500</span>",3.161149,101.643684,"Jalan Puncak Kiara Utama, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Vista Magna, Kepong","For Sale: RM 315,000",Freehold,Apartment,867 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 363.32 psf),"<span class=""view-count"">573</span>",3.2135314533,101.6424608231,"No. 66, Jalan Metro Prima, Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Villa Pawana, Keramat","For Sale: RM 480,000",Freehold,Condominium,"1,202 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 300.0 psf),"<span class=""view-count"">800</span>",3.1725466537,101.7316389084,
"Taman Taynton View, Cheras","For Sale: RM 890,000",Freehold,Terrace,"2,400 SQ. FT",Semi Furnished,7  Bedrooms,4  Bathrooms,(RM 370.83 psf),"<span class=""view-count"">682</span>",3.0863940316000003,101.7367243767,"Taman Taynton View, 56000 Kuala Lumpur, Wilayah Persekutuan"
"Taman OUG, Old Klang Road","For Sale: RM 700,000",Freehold,Terrace,"2,200 SQ. FT",Semi Furnished,5  Bedrooms,3  Bathrooms,(RM 318.18 psf),"<span class=""view-count"">789</span>",3.073409,101.676879,"Taman Overseas Union, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Taman OUG, Old Klang Road","For Sale: RM 680,000",Leasehold,Terrace,"1,200 SQ. FT",Semi Furnished,4  Bedrooms,2  Bathrooms,(RM 566.67 psf),"<span class=""view-count"">854</span>",3.073409,101.676879,"Taman Overseas Union, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Kiaraville, Mont Kiara","For Sale: RM 1,280,000",Freehold,Condominium,"1,879 SQ. FT",Fully Furnished,3 + 1 Bedrooms,4  Bathrooms,(RM 681.21 psf),"<span class=""view-count"">1332</span>",3.17294,101.66,"Changkat Duta Kiara, Puncak Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Jalan Imbi, Bukit Bintang","For Sale: RM 545,000",Freehold,Condominium,"1,376 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 396.08 psf),"<span class=""view-count"">692</span>",3.1444369532999996,101.71299219129999,"Jalan Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan"
"Taman Connaught, Cheras","For Sale: RM 549,000",Freehold,Condominium,"1,367 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 401.61 psf),"<span class=""view-count"">545</span>",3.080695,101.735501,"Taman Connaught, Cheras, 56000 Kuala Lumpur, Wilayah Persekutuan"
"Jalan Sungai Besi, Kuala Lumpur","For Sale: RM 539,000",Freehold,Condominium,"1,215 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 443.62 psf),"<span class=""view-count"">540</span>",3.1265359067,101.71077132229999,
"Precinct 14, Putrajaya","For Sale: RM 2,800,000",Freehold,Bungalow,"4,800 SQ. FT",Semi Furnished,6  Bedrooms,6  Bathrooms,(RM 583.33 psf),"<span class=""view-count"">475</span>",2.9525126517,101.7210173607,"Precinct 14, 62100 Putrajaya, Wilayah Persekutuan"
"Prima Tiara 2, Segambut","For Sale: RM 350,000",Freehold,Condominium,918 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 381.26 psf),"<span class=""view-count"">548</span>",3.1838267419,101.6516420245,"No. 2, Jalan 6/38A, Taman Sri Sinar, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan"
"The Tamarind, Sentul","Auction 
            @ RM 486,000",Freehold,Condominium,"1,346 SQ. FT",Unfurnished,3 + 1 Bedrooms,3  Bathrooms,(RM 361.07 psf),"<span class=""view-count"">552</span>",3.18099,101.691,"Sentul East, 51100 Kuala Lumpur, Wilayah Persekutuan"
"Taman Sri Sinar, Segambut","For Sale: RM 425,000",Freehold,Apartment,968 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 439.05 psf),"<span class=""view-count"">575</span>",3.1876081682999997,101.6505932808,"No. 8, Jalan 20/38A, Taman Sri Sinar, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan ‎"
"VIVO Suites @ 9 Seputeh, Old Klang Road","For Sale: RM 1,200,000",Freehold,Condominium,"1,238 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 969.31 psf),"<span class=""view-count"">574</span>",3.1058063059,101.6767501831,"Jalan Klang Lama, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Precinct 8, Putrajaya","For Sale: RM 3,000,000",Freehold,Semi Detached,"5,300 SQ. FT",Semi Furnished,5  Bedrooms,5  Bathrooms,(RM 566.04 psf),"<span class=""view-count"">310</span>",2.9339226755000003,101.68200731280001,"Precinct 8, 62250 Putrajaya, Wilayah Persekutuan"
"The Holmes, Bandar Tun Razak","For Sale: RM 460,000",Leasehold,Condominium,"1,081 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 425.53 psf),"<span class=""view-count"">733</span>",3.0931862254,101.7217254639,"Jalan Yaacob Latif, 56000 Bandar Tun Razak, Cheras, Kuala Lumpur, Wilayah Persekutuan"
"Bukit Damansara, Damansara Heights","Auction 
            @ RM 4,738,000",Freehold,Bungalow,"8,288 SQ. FT",Unfurnished,0  Bedrooms,0  Bathrooms,(RM 571.67 psf),"<span class=""view-count"">607</span>",3.1520966609,101.6566183604,
"Residensi Kerinchi, Bangsar South","For Sale: RM 470,000",Freehold,Condominium,900 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 522.22 psf),"<span class=""view-count"">664</span>",3.1129626173,101.6634893417,
"Desa Angkasa, Ampang Hilir","For Sale: RM 1,700,000",Freehold,Condominium,"1,851 SQ. FT",Fully Furnished,3 + 1 Bedrooms,3  Bathrooms,(RM 918.42 psf),"<span class=""view-count"">1047</span>",3.157881,101.723281,"No. 12, Jalan Taman U-Thant, Taman U Thant, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Taman Mastiara, Jalan Ipoh","For Sale: RM 650,000",Freehold,Terrace,"1,980 SQ. FT",Unfurnished,4  Bedrooms,3  Bathrooms,(RM 328.28 psf),"<span class=""view-count"">586</span>",3.2102321626,101.6756987572,"Taman Mastiara, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Damansara Heights, Kuala Lumpur","For Sale: RM 2,430,000",Freehold,Semi Detached,"3,800 SQ. FT",Semi Furnished,6  Bedrooms,5  Bathrooms,(RM 639.47 psf),"<span class=""view-count"">203</span>",3.149137,101.65339399999999,
"Oval Tower, TTDI","For Sale: RM 2,300,000",Freehold,Office,"3,780 SQ. FT",Semi Furnished,N / A,N / A,(RM 608.47 psf),"<span class=""view-count"">1198</span>",3.1319940979000003,101.6309407353,"Jalan Damansara, Off Lebuhraya Sprint, Batu 7, Taman Tun Dr Ismail, Kuala Lumpur"
"Solaris Dutamas, Dutamas","For Sale: RM 2,500,000",Freehold,Shop,"1,523 SQ. FT",Semi Furnished,N / A,N / A,(RM 1641.5 psf),"<span class=""view-count"">2249</span>",3.17124,101.66585,"Solaris Dutamas 1, Jalan Dutamas 1, 50480 Kuala Lumpur, Wilayah Persekutuan"
"SD9, Bandar Sri Damansara","For Sale: RM 950,000",Freehold,Terrace,"1,650 SQ. FT",Fully Furnished,4  Bedrooms,3  Bathrooms,(RM 575.76 psf),"<span class=""view-count"">515</span>",3.1936927006999998,101.6153275967,"Jalan SD9, Bandar Sri Damansara, Kuala Lumpur"
"Agile Mont Kiara, Dutamas","For Sale: RM 1,890,000",Freehold,Condominium,"2,163 SQ. FT",Semi Furnished,4 + 1 Bedrooms,3  Bathrooms,(RM 873.79 psf),"<span class=""view-count"">603</span>",3.1721181577999995,101.6616868973,"Jalan Duta Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"9 Madge, Ampang Hilir","For Sale: RM 2,700,000",Freehold,Condominium,"2,353 SQ. FT",Semi Furnished,3 + 1 Bedrooms,4 + 1 Bathrooms,(RM 1147.47 psf),"<span class=""view-count"">681</span>",3.157276,101.72699899999999,"Jalan Madge, Off Jalan U-Thant, Taman U-Thant, 55000 Kuala Lumpur"
"Agile Mont Kiara, Dutamas","For Sale: RM 1,350,000",Freehold,Condominium,"1,377 SQ. FT",Semi Furnished,3 + 1 Bedrooms,2 + 1 Bathrooms,(RM 980.39 psf),,3.1721181577999995,101.6616868973,"Jalan Duta Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Taman Melawati, Kuala Lumpur","For Sale: RM 750,000",Freehold,Terrace,"2,000 SQ. FT",Semi Furnished,3  Bedrooms,3  Bathrooms,(RM 375.0 psf),"<span class=""view-count"">854</span>",3.216745,101.74824699999999,"Taman Melawati, 53100 Kuala Lumpur, Wilayah Persekutuan"
"Gaya Bangsar, Bangsar","For Sale: RM 950,000",Leasehold,Serviced Residence,"1,098 SQ. FT",Fully Furnished,2  Bedrooms,2  Bathrooms,(RM 865.21 psf),"<span class=""view-count"">1632</span>",3.1269751341000003,101.67677700520001,"Bangsar Utama, 59000 Kuala Lumpur, WIlayah Persekutuan"
"Gaya Bangsar, Bangsar","For Sale: RM 780,000",Leasehold,Serviced Residence,784 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 994.9 psf),"<span class=""view-count"">1519</span>",3.1269751341000003,101.67677700520001,"Bangsar Utama, 59000 Kuala Lumpur, WIlayah Persekutuan"
"Gaya Bangsar, Bangsar","For Sale: RM 700,000",Leasehold,Serviced Residence,671 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 1043.22 psf),"<span class=""view-count"">1704</span>",3.1269751341000003,101.67677700520001,"Bangsar Utama, 59000 Kuala Lumpur, WIlayah Persekutuan"
"Sri Bukit Persekutuan, Bangsar","For Sale: RM 8,100,000",Freehold,Bungalow,"6,200 SQ. FT",Fully Furnished,4 + 1 Bedrooms,5 + 1 Bathrooms,(RM 1306.45 psf),"<span class=""view-count"">3363</span>",3.1372169999999997,101.68429300000001,"Persiaran Persekutuan, Federal Hill, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Serai, Bangsar","For Sale: RM 11,700,000",Freehold,Condominium,"6,913 SQ. FT",Semi Furnished,5 + 1 Bedrooms,7  Bathrooms,(RM 1692.46 psf),"<span class=""view-count"">2346</span>",3.1406875075,101.660656929,"Bukit Bandaraya, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan"
"Serai, Bangsar","For Sale: RM 8,400,000",Freehold,Condominium,"4,925 SQ. FT",Semi Furnished,4  Bedrooms,6  Bathrooms,(RM 1705.58 psf),"<span class=""view-count"">2442</span>",3.1406875075,101.660656929,"Bukit Bandaraya, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan"
"Nadi Bangsar, Bangsar","For Sale: RM 620,000",Freehold,Condominium,441 SQ. FT,Semi Furnished,1  Bedrooms,1  Bathrooms,(RM 1405.9 psf),"<span class=""view-count"">2839</span>",3.1264609166,101.67550563809999,"Jalan Tandok, Taman Bukit Pantai, 59100 Kuala Lumpur, Wilayah Persekutuan"
"Nadi Bangsar, Bangsar","For Sale: RM 1,280,000",Freehold,Condominium,"1,076 SQ. FT",Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 1189.59 psf),"<span class=""view-count"">2877</span>",3.1264609166,101.67550563809999,"Jalan Tandok, Taman Bukit Pantai, 59100 Kuala Lumpur, Wilayah Persekutuan"
"The Park Residences, Bangsar South","For Sale: RM 1,300,000",Leasehold,Serviced Residence,"1,485 SQ. FT",Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 875.42 psf),"<span class=""view-count"">1651</span>",3.1106057536000002,101.66271686549999,"Jalan 1/112H, Off Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur"
"The Park Residences, Bangsar South","For Sale: RM 1,150,000",Leasehold,Serviced Residence,"1,260 SQ. FT",Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 912.7 psf),"<span class=""view-count"">1628</span>",3.1106057536000002,101.66271686549999,"Jalan 1/112H, Off Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur"
"Camellia, Bangsar South","For Sale: RM 1,250,000",Leasehold,Serviced Residence,"1,419 SQ. FT",Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 880.9 psf),"<span class=""view-count"">1569</span>",3.110274,101.673446,"Jalan 112H, Off Jalan Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan"
"Camellia, Bangsar South","For Sale: RM 615,000",Leasehold,Serviced Residence,638 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 963.95 psf),"<span class=""view-count"">1767</span>",3.110274,101.673446,"Jalan 112H, Off Jalan Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan"
"Camellia, Bangsar South","For Sale: RM 630,000",Leasehold,Serviced Residence,638 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 987.46 psf),"<span class=""view-count"">1683</span>",3.110274,101.673446,"Jalan 112H, Off Jalan Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan"
"Le Yuan Residence, Kuchai Lama","For Sale: RM 655,000",Freehold,Condominium,"1,164 SQ. FT",Unfurnished,2  Bedrooms,2  Bathrooms,(RM 562.71 psf),"<span class=""view-count"">1832</span>",3.0793768141,101.6892385483,"Jalan 6/127a, Off Jalan Senang Ria, Happy Garden, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Le Yuan Residence, Kuchai Lama","For Sale: RM 675,000",Freehold,Condominium,"1,164 SQ. FT",Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 579.9 psf),"<span class=""view-count"">1740</span>",3.0793768141,101.6892385483,"Jalan 6/127a, Off Jalan Senang Ria, Happy Garden, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Le Yuan Residence, Kuchai Lama","For Sale: RM 679,000",Freehold,Condominium,"1,164 SQ. FT",Unfurnished,2  Bedrooms,2  Bathrooms,(RM 583.33 psf),"<span class=""view-count"">1696</span>",3.0793768141,101.6892385483,"Jalan 6/127a, Off Jalan Senang Ria, Happy Garden, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Le Yuan Residence, Kuchai Lama","For Sale: RM 809,000",Freehold,Condominium,"1,392 SQ. FT",Unfurnished,3  Bedrooms,2  Bathrooms,(RM 581.18 psf),"<span class=""view-count"">1745</span>",3.0793768141,101.6892385483,"Jalan 6/127a, Off Jalan Senang Ria, Happy Garden, 58200 Kuala Lumpur, Wilayah Persekutuan"
"ParkCity Heights, Desa ParkCity","For Sale: RM 188,000",Freehold,Apartment,850 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 221.18 psf),"<span class=""view-count"">2681</span>",3.183794605,101.6381156445,"Desa ParkCity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"The Corner @ Alam Damai, Alam Damai","For Sale: RM 837,000",Leasehold,Terrace,"2,600 SQ. FT",Unfurnished,4  Bedrooms,4  Bathrooms,(RM 321.92 psf),"<span class=""view-count"">2568</span>",3.0744593778,101.737421751,
"327 Persiaran Ritchie, Ampang Hilir","For Sale: RM 725,000",Freehold,Terrace,"2,581 SQ. FT",Unfurnished,5  Bedrooms,4  Bathrooms,(RM 280.9 psf),"<span class=""view-count"">2208</span>",3.158792,101.73968599999999,"No.327 Persiaran Ritchie, Desa Pahlawan, 55000 Kuala Lumpur, Wilayah Persekutuan"
"202 Desa Cahaya, Ampang Hilir","For Sale: RM 465,000",Freehold,Terrace,"1,400 SQ. FT",Unfurnished,4  Bedrooms,3  Bathrooms,(RM 332.14 psf),"<span class=""view-count"">2252</span>",3.160709,101.724515,"No. 202 Jalan Ampang, Kampung Datok Keramat, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Camellia, Bangsar South","For Sale: RM 600,000",Freehold,So Ho/Studio,638 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 940.44 psf),"<span class=""view-count"">1121</span>",3.110274,101.673446,"Jalan 112H, Off Jalan Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan"
"Camellia, Bangsar South","For Sale: RM 550,000",Freehold,Serviced Residence,638 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 862.07 psf),"<span class=""view-count"">1094</span>",3.110274,101.673446,"Jalan 112H, Off Jalan Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan"
"Seringin Residences, Kuchai Lama","For Sale: RM 1,048,000",Leasehold,Condominium,"2,128 SQ. FT",Semi Furnished,3 + 1 Bedrooms,4  Bathrooms,(RM 492.48 psf),"<span class=""view-count"">1897</span>",3.0767091881,101.6867655516,"No.8 Jalan Senang Ria, Happy Garden, 58200 Kuchai Lama, Kuala Lumpur"
"288 Residences, Kuchai Lama","For Sale: RM 698,000",Leasehold,Condominium,"1,440 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 484.72 psf),"<span class=""view-count"">2122</span>",3.0811445145,101.6879189014,"Jalan Riangria, Taman Gembira, 57100 Kuala Lumpur, Wilayah Persekutuan"
"Kuchai Entrepreneurs Park, Kuchai Lama","For Sale: RM 1,320,000",Leasehold,Shop,"2,200 SQ. FT",Unfurnished,N / A,N / A,(RM 600.0 psf),"<span class=""view-count"">1492</span>",3.0897794207,101.68807983399999,"Kuchai Entrepreneurs Park, 57100 Kuala Lumpur, Wilayah Persekutuan"
"Brem Park, Kuchai Lama","For Sale: RM 365,000",Leasehold,Apartment,820 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 445.12 psf),"<span class=""view-count"">2074</span>",3.08619,101.687511,"Jalan Selesa 2, Taman Gembira, Off Jalan Kuchai Lama, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Le Yuan Residence, Kuchai Lama","For Sale: RM 738,000",Leasehold,Condominium,"1,535 SQ. FT",Unfurnished,4  Bedrooms,2  Bathrooms,(RM 480.78 psf),"<span class=""view-count"">2140</span>",3.0793768141,101.6892385483,"Jalan 6/127a, Off Jalan Senang Ria, Happy Garden, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Gembira Residen, Kuchai Lama","For Sale: RM 828,000",Freehold,Condominium,"1,488 SQ. FT",Semi Furnished,3 + 1 Bedrooms,3  Bathrooms,(RM 556.45 psf),"<span class=""view-count"">2217</span>",3.0820980001,101.68657511469999,"Jalan Senang Ria, Off Jalan Gembira, Taman Gembira, 58200 Kuala Lumpur, WIlayah Persekutuan"
"Kuchai Business Park, Kuchai Lama","For Sale: RM 1,320,000",Leasehold,Shop,"3,000 SQ. FT",Unfurnished,N / A,N / A,(RM 440.0 psf),"<span class=""view-count"">1653</span>",3.084412,101.690623,"Jalan Kuchai Lama, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Camellia, Bangsar South","For Sale: RM 700,000",Freehold,Serviced Residence,861 SQ. FT,Fully Furnished,2  Bedrooms,1  Bathrooms,(RM 813.01 psf),"<span class=""view-count"">1031</span>",3.110274,101.673446,"Jalan 112H, Off Jalan Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan"
"Camellia, Bangsar South","For Sale: RM 550,000",Freehold,Serviced Residence,638 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 862.07 psf),"<span class=""view-count"">1064</span>",3.110274,101.673446,"Jalan 112H, Off Jalan Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan"
"The Park Residences, Bangsar South","For Sale: RM 1,400,000",Freehold,Condominium,"1,485 SQ. FT",Unfurnished,3  Bedrooms,2  Bathrooms,(RM 942.76 psf),"<span class=""view-count"">2374</span>",3.1106057536000002,101.66271686549999,"Jalan 1/112H, Off Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur"
"Camellia, Bangsar South","For Sale: RM 630,000",Freehold,Condominium,638 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 987.46 psf),"<span class=""view-count"">2410</span>",3.110274,101.673446,"Jalan 112H, Off Jalan Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan"
"The Park Residences, Bangsar South","For Sale: RM 1,700,000",Leasehold,Condominium,"1,910 SQ. FT",Fully Furnished,3  Bedrooms,4  Bathrooms,(RM 890.05 psf),"<span class=""view-count"">2211</span>",3.1106057536000002,101.66271686549999,"Jalan 1/112H, Off Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur"
"Gaya Bangsar, Bangsar","For Sale: RM 850,000",Leasehold,Condominium,784 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 1084.18 psf),"<span class=""view-count"">1897</span>",3.1269751341000003,101.67677700520001,"Bangsar Utama, 59000 Kuala Lumpur, WIlayah Persekutuan"
